Id,UsersId,FullUserAgent,ProxyInfo,LastUpdate,CreatedDate
713dM000003aeiCQAQ,005dM000004WE3FQAW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,2024-09-17T04:20:48Z,2024-07-10T06:07:35Z
713dM000006uJe1QAE,005dM000004WE3FQAW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",,2024-09-12T13:30:47Z,2024-09-10T04:34:37Z
