Id,MetricsDate,PermissionSetLicenseId,SystemModstamp,AssignedUserCount,ActiveUserCount,DeveloperName,MasterLabel,TotalLicenses
5H1dM000004jq5dSAA,2024-08-18,0PLdM000001KGJTWA4,2024-08-17T19:37:52Z,0,0,B2BBuyerPsl,B2B Buyer Permission Set One Seat,20
5H1dM000004jq5eSAA,2024-08-18,0PLdM000001KGJqWAO,2024-08-17T19:37:52Z,0,0,ServiceUserPsl,Service User,1
5H1dM000004jq5fSAA,2024-08-18,0PLdM000001KGJVWA4,2024-08-17T19:37:52Z,0,0,CommerceAdminUserPsl,Commerce Admin Permission Set License Seat,20
5H1dM000004jq5gSAA,2024-08-18,0PLdM000001KGknWAG,2024-08-17T19:37:52Z,0,0,EnablementLitePsl,Enablement Lite,15
5H1dM000004jq5hSAA,2024-08-18,0PLdM000001KGJfWAO,2024-08-17T19:37:52Z,0,0,FieldServiceStandardPsl,Field Service Standard,5
5H1dM000004jq5iSAA,2024-08-18,0PLdM000001KGJUWA4,2024-08-17T19:37:52Z,0,0,CommerceUserPsl,Commerce User,20
5H1dM000004jq5jSAA,2024-08-18,0PLdM000001KGJpWAO,2024-08-17T19:37:52Z,0,0,FieldServiceDispatcher,Field Service Dispatcher,0
5H1dM000004jq5kSAA,2024-08-18,0PLdM000001KGJbWAO,2024-08-17T19:37:52Z,0,0,CRMUserPsl,CRM User,1
5H1dM000004jq5lSAA,2024-08-18,0PLdM000001KGJgWAO,2024-08-17T19:37:52Z,0,0,IdentityConnect,Identity Connect,10
5H1dM000004jq5mSAA,2024-08-18,0PLdM000001KGJPWA4,2024-08-17T19:37:52Z,0,0,SalesforceCPQ_CPQAAPerm,Salesforce CPQ AA License,2
5H1dM000004jq5nSAA,2024-08-18,0PLdM000001KGJQWA4,2024-08-17T19:37:52Z,0,0,SalesforceCPQ_CPQStandardPerm,Salesforce CPQ License,2
5H1dM000004jq5oSAA,2024-08-18,0PLdM000001KGJdWAO,2024-08-17T19:37:52Z,0,0,FieldServiceMobilePsl,Field Service Mobile,1
5H1dM000004jq5pSAA,2024-08-18,0PLdM000001KGJWWA4,2024-08-17T19:37:52Z,0,0,SlackServiceUserPsl,Slack Service User,1
5H1dM000004jq5qSAA,2024-08-18,0PLdM000001KGJcWAO,2024-08-17T19:37:52Z,0,0,FieldServiceSchedulingPsl,Field Service Scheduling,1
5H1dM000004jq5rSAA,2024-08-18,0PLdM000001KGJjWAO,2024-08-17T19:37:52Z,0,0,InsightsBuilderPsl,Analytics Cloud Builder,0
5H1dM000004jq5sSAA,2024-08-18,0PLdM000001KGJhWAO,2024-08-17T19:37:52Z,0,0,ContractsOrdersProductsPsl,Orders Platform,2
5H1dM000004jq5tSAA,2024-08-18,0PLdM000001KGJoWAO,2024-08-17T19:37:52Z,0,0,FieldServiceStandard,Field Service Standard,0
5H1dM000004jq5uSAA,2024-08-18,0PLdM000001KGJlWAO,2024-08-17T19:37:52Z,0,0,FieldServiceMobile,Field Service Mobile,0
5H1dM000004jq5vSAA,2024-08-18,0PLdM000001KGJYWA4,2024-08-17T19:37:52Z,0,0,SalesforceAPIIntegrationPsl,Salesforce API Integration,1
5H1dM000004jq5wSAA,2024-08-18,0PLdM000001KGJiWAO,2024-08-17T19:37:52Z,0,0,SalesConsoleUser,Sales Console User,2
5H1dM000004jq5xSAA,2024-08-18,0PLdM000001KGJkWAO,2024-08-17T19:37:52Z,0,0,InsightsExplorerPsl,Analytics Cloud Explorer,0
5H1dM000004jq5ySAA,2024-08-18,0PLdM000001KGJaWAO,2024-08-17T19:37:52Z,0,0,EmbeddedServiceMessagingUserPsl,Messaging for In-App and Web User,5
5H1dM000004jq5zSAA,2024-08-18,0PLdM000001KGJRWA4,2024-08-17T19:37:52Z,0,0,B2BBuyerManagerPsl,B2B Buyer Manager Permission Set One Seat,20
5H1dM000004jq60SAA,2024-08-18,0PLdM000001KGJeWAO,2024-08-17T19:37:52Z,0,0,FieldServiceDispatcherPsl,Field Service Dispatcher,1
5H1dM000004jq61SAA,2024-08-18,0PLdM000001KGJZWA4,2024-08-17T19:37:52Z,0,0,SalesEngagementBasicPsl,Sales Engagement Basic,100
5H1dM000005qr5HSAQ,2024-08-25,0PLdM000001KGJmWAO,2024-08-24T19:59:55Z,0,0,FieldServiceScheduling,Field Service Scheduling,0
5H1dM000005qr5ISAQ,2024-08-25,0PLdM000001KGJnWAO,2024-08-24T19:59:55Z,0,0,SalesUserPsl,Sales User,1
5H1dM000005qr5JSAQ,2024-08-25,0PLdM000001KGJSWA4,2024-08-24T19:59:55Z,0,0,CommerceBusinessUserPsl,Commerce Business User,0
5H1dM000005qr5KSAQ,2024-08-25,0PLdM000001KGJOWA4,2024-08-24T19:59:55Z,0,0,StandardEinsteinActivityCapturePsl,Standard Einstein Activity Capture User,100
5H1dM000005qr5LSAQ,2024-08-25,0PLdM000001KGJNWA4,2024-08-24T19:59:55Z,0,0,IsotopePermissionSet,Isotope Permission Set,0
5H1dM000005qr5MSAQ,2024-08-25,0PLdM000001KGJXWA4,2024-08-24T19:59:55Z,0,0,CommerceMerchandiserUserPsl,Commerce Merchandiser User Permission Set License Seat,20
5H1dM000005qr5NSAQ,2024-08-25,0PLdM000001KGJTWA4,2024-08-24T19:59:55Z,0,0,B2BBuyerPsl,B2B Buyer Permission Set One Seat,20
5H1dM000005qr5OSAQ,2024-08-25,0PLdM000001KGJqWAO,2024-08-24T19:59:55Z,0,0,ServiceUserPsl,Service User,1
5H1dM000005qr5PSAQ,2024-08-25,0PLdM000001KGJVWA4,2024-08-24T19:59:55Z,0,0,CommerceAdminUserPsl,Commerce Admin Permission Set License Seat,20
5H1dM000005qr5QSAQ,2024-08-25,0PLdM000001KGknWAG,2024-08-24T19:59:55Z,0,0,EnablementLitePsl,Enablement Lite,15
5H1dM000005qr5RSAQ,2024-08-25,0PLdM000001KGJfWAO,2024-08-24T19:59:55Z,0,0,FieldServiceStandardPsl,Field Service Standard,5
5H1dM000005qr5SSAQ,2024-08-25,0PLdM000001KGJUWA4,2024-08-24T19:59:55Z,0,0,CommerceUserPsl,Commerce User,20
5H1dM000005qr5TSAQ,2024-08-25,0PLdM000001KGJpWAO,2024-08-24T19:59:55Z,0,0,FieldServiceDispatcher,Field Service Dispatcher,0
5H1dM000005qr5USAQ,2024-08-25,0PLdM000001KGJbWAO,2024-08-24T19:59:55Z,0,0,CRMUserPsl,CRM User,1
5H1dM000005qr5VSAQ,2024-08-25,0PLdM000001KGJgWAO,2024-08-24T19:59:55Z,0,0,IdentityConnect,Identity Connect,10
5H1dM000005qr5WSAQ,2024-08-25,0PLdM000001KGJPWA4,2024-08-24T19:59:55Z,0,0,SalesforceCPQ_CPQAAPerm,Salesforce CPQ AA License,2
5H1dM000005qr5XSAQ,2024-08-25,0PLdM000001KGJQWA4,2024-08-24T19:59:55Z,0,0,SalesforceCPQ_CPQStandardPerm,Salesforce CPQ License,2
5H1dM000005qr5YSAQ,2024-08-25,0PLdM000001KGJdWAO,2024-08-24T19:59:55Z,0,0,FieldServiceMobilePsl,Field Service Mobile,1
5H1dM000005qr5ZSAQ,2024-08-25,0PLdM000001KGJWWA4,2024-08-24T19:59:55Z,0,0,SlackServiceUserPsl,Slack Service User,1
5H1dM000005qr5aSAA,2024-08-25,0PLdM000001KGJcWAO,2024-08-24T19:59:55Z,0,0,FieldServiceSchedulingPsl,Field Service Scheduling,1
5H1dM000005qr5bSAA,2024-08-25,0PLdM000001KGJjWAO,2024-08-24T19:59:55Z,0,0,InsightsBuilderPsl,Analytics Cloud Builder,0
5H1dM000005qr5cSAA,2024-08-25,0PLdM000001KGJhWAO,2024-08-24T19:59:55Z,0,0,ContractsOrdersProductsPsl,Orders Platform,2
5H1dM000005qr5dSAA,2024-08-25,0PLdM000001KGJoWAO,2024-08-24T19:59:55Z,0,0,FieldServiceStandard,Field Service Standard,0
5H1dM000005qr5eSAA,2024-08-25,0PLdM000001KGJlWAO,2024-08-24T19:59:55Z,0,0,FieldServiceMobile,Field Service Mobile,0
5H1dM000005qr5fSAA,2024-08-25,0PLdM000001KGJYWA4,2024-08-24T19:59:55Z,0,0,SalesforceAPIIntegrationPsl,Salesforce API Integration,1
5H1dM000005qr5gSAA,2024-08-25,0PLdM000001KGJiWAO,2024-08-24T19:59:55Z,0,0,SalesConsoleUser,Sales Console User,2
5H1dM000005qr5hSAA,2024-08-25,0PLdM000001KGJkWAO,2024-08-24T19:59:55Z,0,0,InsightsExplorerPsl,Analytics Cloud Explorer,0
5H1dM000005qr5iSAA,2024-08-25,0PLdM000001KGJaWAO,2024-08-24T19:59:55Z,0,0,EmbeddedServiceMessagingUserPsl,Messaging for In-App and Web User,5
5H1dM000005qr5jSAA,2024-08-25,0PLdM000001KGJRWA4,2024-08-24T19:59:55Z,0,0,B2BBuyerManagerPsl,B2B Buyer Manager Permission Set One Seat,20
5H1dM000005qr5kSAA,2024-08-25,0PLdM000001KGJeWAO,2024-08-24T19:59:55Z,0,0,FieldServiceDispatcherPsl,Field Service Dispatcher,1
5H1dM000005qr5lSAA,2024-08-25,0PLdM000001KGJZWA4,2024-08-24T19:59:55Z,0,0,SalesEngagementBasicPsl,Sales Engagement Basic,100
5H1dM0000064E7FSAU,2024-09-01,0PLdM000001KGJmWAO,2024-08-31T19:39:24Z,0,0,FieldServiceScheduling,Field Service Scheduling,0
5H1dM0000064E7GSAU,2024-09-01,0PLdM000001KGJnWAO,2024-08-31T19:39:24Z,0,0,SalesUserPsl,Sales User,1
5H1dM0000064E7HSAU,2024-09-01,0PLdM000001KGJSWA4,2024-08-31T19:39:24Z,0,0,CommerceBusinessUserPsl,Commerce Business User,0
5H1dM0000064E7ISAU,2024-09-01,0PLdM000001KGJOWA4,2024-08-31T19:39:24Z,0,0,StandardEinsteinActivityCapturePsl,Standard Einstein Activity Capture User,100
5H1dM0000064E7JSAU,2024-09-01,0PLdM000001KGJNWA4,2024-08-31T19:39:24Z,0,0,IsotopePermissionSet,Isotope Permission Set,0
5H1dM0000064E7KSAU,2024-09-01,0PLdM000001KGJXWA4,2024-08-31T19:39:24Z,0,0,CommerceMerchandiserUserPsl,Commerce Merchandiser User Permission Set License Seat,20
5H1dM0000064E7LSAU,2024-09-01,0PLdM000001KGJTWA4,2024-08-31T19:39:24Z,0,0,B2BBuyerPsl,B2B Buyer Permission Set One Seat,20
5H1dM0000064E7MSAU,2024-09-01,0PLdM000001KGJqWAO,2024-08-31T19:39:24Z,0,0,ServiceUserPsl,Service User,1
5H1dM0000064EAbSAM,2024-09-01,0PLdM000001KGJVWA4,2024-08-31T19:39:24Z,0,0,CommerceAdminUserPsl,Commerce Admin Permission Set License Seat,20
5H1dM0000064EAcSAM,2024-09-01,0PLdM000001KGknWAG,2024-08-31T19:39:24Z,0,0,EnablementLitePsl,Enablement Lite,15
5H1dM0000064EAdSAM,2024-09-01,0PLdM000001KGJfWAO,2024-08-31T19:39:24Z,0,0,FieldServiceStandardPsl,Field Service Standard,5
5H1dM0000064EAeSAM,2024-09-01,0PLdM000001KGJUWA4,2024-08-31T19:39:24Z,0,0,CommerceUserPsl,Commerce User,20
5H1dM0000064EAfSAM,2024-09-01,0PLdM000001KGJpWAO,2024-08-31T19:39:24Z,0,0,FieldServiceDispatcher,Field Service Dispatcher,0
5H1dM0000064EAgSAM,2024-09-01,0PLdM000001KGJbWAO,2024-08-31T19:39:24Z,0,0,CRMUserPsl,CRM User,1
5H1dM0000064EAhSAM,2024-09-01,0PLdM000001KGJgWAO,2024-08-31T19:39:24Z,0,0,IdentityConnect,Identity Connect,10
5H1dM0000064EAiSAM,2024-09-01,0PLdM000001KGJPWA4,2024-08-31T19:39:24Z,0,0,SalesforceCPQ_CPQAAPerm,Salesforce CPQ AA License,2
5H1dM0000064EAjSAM,2024-09-01,0PLdM000001KGJQWA4,2024-08-31T19:39:24Z,0,0,SalesforceCPQ_CPQStandardPerm,Salesforce CPQ License,2
5H1dM0000064EAkSAM,2024-09-01,0PLdM000001KGJdWAO,2024-08-31T19:39:24Z,0,0,FieldServiceMobilePsl,Field Service Mobile,1
5H1dM0000064EAlSAM,2024-09-01,0PLdM000001KGJWWA4,2024-08-31T19:39:24Z,0,0,SlackServiceUserPsl,Slack Service User,1
5H1dM0000064EAmSAM,2024-09-01,0PLdM000001KGJcWAO,2024-08-31T19:39:24Z,0,0,FieldServiceSchedulingPsl,Field Service Scheduling,1
5H1dM0000064EAnSAM,2024-09-01,0PLdM000001KGJjWAO,2024-08-31T19:39:24Z,0,0,InsightsBuilderPsl,Analytics Cloud Builder,0
5H1dM0000064EAoSAM,2024-09-01,0PLdM000001KGJhWAO,2024-08-31T19:39:24Z,0,0,ContractsOrdersProductsPsl,Orders Platform,2
5H1dM0000064EApSAM,2024-09-01,0PLdM000001KGJoWAO,2024-08-31T19:39:24Z,0,0,FieldServiceStandard,Field Service Standard,0
5H1dM0000064EAqSAM,2024-09-01,0PLdM000001KGJlWAO,2024-08-31T19:39:24Z,0,0,FieldServiceMobile,Field Service Mobile,0
5H1dM0000064EArSAM,2024-09-01,0PLdM000001KGJYWA4,2024-08-31T19:39:24Z,0,0,SalesforceAPIIntegrationPsl,Salesforce API Integration,1
5H1dM0000064EAsSAM,2024-09-01,0PLdM000001KGJiWAO,2024-08-31T19:39:24Z,0,0,SalesConsoleUser,Sales Console User,2
5H1dM0000064EAtSAM,2024-09-01,0PLdM000001KGJkWAO,2024-08-31T19:39:24Z,0,0,InsightsExplorerPsl,Analytics Cloud Explorer,0
5H1dM0000064EAuSAM,2024-09-01,0PLdM000001KGJaWAO,2024-08-31T19:39:24Z,0,0,EmbeddedServiceMessagingUserPsl,Messaging for In-App and Web User,5
5H1dM0000064EAvSAM,2024-09-01,0PLdM000001KGJRWA4,2024-08-31T19:39:24Z,0,0,B2BBuyerManagerPsl,B2B Buyer Manager Permission Set One Seat,20
5H1dM0000064EAwSAM,2024-09-01,0PLdM000001KGJeWAO,2024-08-31T19:39:24Z,0,0,FieldServiceDispatcherPsl,Field Service Dispatcher,1
5H1dM0000064EAxSAM,2024-09-01,0PLdM000001KGJZWA4,2024-08-31T19:39:24Z,0,0,SalesEngagementBasicPsl,Sales Engagement Basic,100
5H1dM000006v1jrSAA,2024-09-08,0PLdM000001KGJmWAO,2024-09-07T19:47:11Z,0,0,FieldServiceScheduling,Field Service Scheduling,0
5H1dM000006v1jsSAA,2024-09-08,0PLdM000001KGJnWAO,2024-09-07T19:47:11Z,0,0,SalesUserPsl,Sales User,1
5H1dM000006v1lVSAQ,2024-09-08,0PLdM000001KGJSWA4,2024-09-07T19:47:11Z,0,0,CommerceBusinessUserPsl,Commerce Business User,0
5H1dM000006v1lWSAQ,2024-09-08,0PLdM000001KGJOWA4,2024-09-07T19:47:11Z,0,0,StandardEinsteinActivityCapturePsl,Standard Einstein Activity Capture User,100
5H1dM000006v1lXSAQ,2024-09-08,0PLdM000001KGJNWA4,2024-09-07T19:47:11Z,0,0,IsotopePermissionSet,Isotope Permission Set,0
5H1dM000006v1lYSAQ,2024-09-08,0PLdM000001KGJXWA4,2024-09-07T19:47:11Z,0,0,CommerceMerchandiserUserPsl,Commerce Merchandiser User Permission Set License Seat,20
5H1dM000006v1lZSAQ,2024-09-08,0PLdM000001KGJTWA4,2024-09-07T19:47:11Z,0,0,B2BBuyerPsl,B2B Buyer Permission Set One Seat,20
5H1dM000006v1laSAA,2024-09-08,0PLdM000001KGJqWAO,2024-09-07T19:47:11Z,0,0,ServiceUserPsl,Service User,1
5H1dM000006v1lbSAA,2024-09-08,0PLdM000001KGJVWA4,2024-09-07T19:47:11Z,0,0,CommerceAdminUserPsl,Commerce Admin Permission Set License Seat,20
5H1dM000006v1lcSAA,2024-09-08,0PLdM000001KGknWAG,2024-09-07T19:47:11Z,0,0,EnablementLitePsl,Enablement Lite,15
5H1dM000006v1ldSAA,2024-09-08,0PLdM000001KGJfWAO,2024-09-07T19:47:11Z,0,0,FieldServiceStandardPsl,Field Service Standard,5
5H1dM000006v1leSAA,2024-09-08,0PLdM000001KGJUWA4,2024-09-07T19:47:11Z,0,0,CommerceUserPsl,Commerce User,20
5H1dM000006v1lfSAA,2024-09-08,0PLdM000001KGJpWAO,2024-09-07T19:47:11Z,0,0,FieldServiceDispatcher,Field Service Dispatcher,0
5H1dM000006v1lgSAA,2024-09-08,0PLdM000001KGJbWAO,2024-09-07T19:47:11Z,0,0,CRMUserPsl,CRM User,1
5H1dM000006v1lhSAA,2024-09-08,0PLdM000001KGJgWAO,2024-09-07T19:47:11Z,0,0,IdentityConnect,Identity Connect,10
5H1dM000006v1liSAA,2024-09-08,0PLdM000001KGJPWA4,2024-09-07T19:47:11Z,0,0,SalesforceCPQ_CPQAAPerm,Salesforce CPQ AA License,2
5H1dM000006v1ljSAA,2024-09-08,0PLdM000001KGJQWA4,2024-09-07T19:47:11Z,0,0,SalesforceCPQ_CPQStandardPerm,Salesforce CPQ License,2
5H1dM000006v1lkSAA,2024-09-08,0PLdM000001KGJdWAO,2024-09-07T19:47:11Z,0,0,FieldServiceMobilePsl,Field Service Mobile,1
5H1dM000006v1llSAA,2024-09-08,0PLdM000001KGJWWA4,2024-09-07T19:47:11Z,0,0,SlackServiceUserPsl,Slack Service User,1
5H1dM000006v1lmSAA,2024-09-08,0PLdM000001KGJcWAO,2024-09-07T19:47:11Z,0,0,FieldServiceSchedulingPsl,Field Service Scheduling,1
5H1dM000006v1lnSAA,2024-09-08,0PLdM000001KGJjWAO,2024-09-07T19:47:11Z,0,0,InsightsBuilderPsl,Analytics Cloud Builder,0
5H1dM000006v1loSAA,2024-09-08,0PLdM000001KGJhWAO,2024-09-07T19:47:11Z,0,0,ContractsOrdersProductsPsl,Orders Platform,2
5H1dM000006v1lpSAA,2024-09-08,0PLdM000001KGJoWAO,2024-09-07T19:47:11Z,0,0,FieldServiceStandard,Field Service Standard,0
5H1dM000006v1lqSAA,2024-09-08,0PLdM000001KGJlWAO,2024-09-07T19:47:11Z,0,0,FieldServiceMobile,Field Service Mobile,0
5H1dM000006v1lrSAA,2024-09-08,0PLdM000001KGJYWA4,2024-09-07T19:47:11Z,0,0,SalesforceAPIIntegrationPsl,Salesforce API Integration,1
5H1dM000006v1lsSAA,2024-09-08,0PLdM000001KGJiWAO,2024-09-07T19:47:11Z,0,0,SalesConsoleUser,Sales Console User,2
5H1dM000006v1ltSAA,2024-09-08,0PLdM000001KGJkWAO,2024-09-07T19:47:11Z,0,0,InsightsExplorerPsl,Analytics Cloud Explorer,0
5H1dM000006v1luSAA,2024-09-08,0PLdM000001KGJaWAO,2024-09-07T19:47:11Z,0,0,EmbeddedServiceMessagingUserPsl,Messaging for In-App and Web User,5
5H1dM000006v1lvSAA,2024-09-08,0PLdM000001KGJRWA4,2024-09-07T19:47:11Z,0,0,B2BBuyerManagerPsl,B2B Buyer Manager Permission Set One Seat,20
5H1dM000006v1lwSAA,2024-09-08,0PLdM000001KGJeWAO,2024-09-07T19:47:11Z,0,0,FieldServiceDispatcherPsl,Field Service Dispatcher,1
5H1dM000006v1lxSAA,2024-09-08,0PLdM000001KGJZWA4,2024-09-07T19:47:11Z,0,0,SalesEngagementBasicPsl,Sales Engagement Basic,100
5H1dM000007b99WSAQ,2024-09-15,0PLdM000001KGJmWAO,2024-09-14T19:43:29Z,0,0,FieldServiceScheduling,Field Service Scheduling,0
5H1dM000007b99XSAQ,2024-09-15,0PLdM000001KGJnWAO,2024-09-14T19:43:29Z,0,0,SalesUserPsl,Sales User,1
5H1dM000007b99YSAQ,2024-09-15,0PLdM000001KGJSWA4,2024-09-14T19:43:29Z,0,0,CommerceBusinessUserPsl,Commerce Business User,0
5H1dM000007b99ZSAQ,2024-09-15,0PLdM000001KGJOWA4,2024-09-14T19:43:29Z,0,0,StandardEinsteinActivityCapturePsl,Standard Einstein Activity Capture User,100
5H1dM000007b99aSAA,2024-09-15,0PLdM000001KGJNWA4,2024-09-14T19:43:29Z,0,0,IsotopePermissionSet,Isotope Permission Set,0
5H1dM000007b99bSAA,2024-09-15,0PLdM000001KGJXWA4,2024-09-14T19:43:29Z,0,0,CommerceMerchandiserUserPsl,Commerce Merchandiser User Permission Set License Seat,20
5H1dM000007b99cSAA,2024-09-15,0PLdM000001KGJTWA4,2024-09-14T19:43:29Z,0,0,B2BBuyerPsl,B2B Buyer Permission Set One Seat,20
5H1dM000007b99dSAA,2024-09-15,0PLdM000001KGJqWAO,2024-09-14T19:43:29Z,0,0,ServiceUserPsl,Service User,1
5H1dM000007b99eSAA,2024-09-15,0PLdM000001KGJVWA4,2024-09-14T19:43:29Z,0,0,CommerceAdminUserPsl,Commerce Admin Permission Set License Seat,20
5H1dM000007b99fSAA,2024-09-15,0PLdM000001KGknWAG,2024-09-14T19:43:29Z,0,0,EnablementLitePsl,Enablement Lite,15
5H1dM000007b99gSAA,2024-09-15,0PLdM000001KGJfWAO,2024-09-14T19:43:29Z,0,0,FieldServiceStandardPsl,Field Service Standard,5
5H1dM000007b99hSAA,2024-09-15,0PLdM000001KGJUWA4,2024-09-14T19:43:29Z,0,0,CommerceUserPsl,Commerce User,20
5H1dM000007b99iSAA,2024-09-15,0PLdM000001KGJpWAO,2024-09-14T19:43:29Z,0,0,FieldServiceDispatcher,Field Service Dispatcher,0
5H1dM000007b99jSAA,2024-09-15,0PLdM000001KGJbWAO,2024-09-14T19:43:29Z,0,0,CRMUserPsl,CRM User,1
5H1dM000007b99kSAA,2024-09-15,0PLdM000001KGJgWAO,2024-09-14T19:43:29Z,0,0,IdentityConnect,Identity Connect,10
5H1dM000007b99lSAA,2024-09-15,0PLdM000001KGJPWA4,2024-09-14T19:43:29Z,0,0,SalesforceCPQ_CPQAAPerm,Salesforce CPQ AA License,2
5H1dM000007b99mSAA,2024-09-15,0PLdM000001KGJQWA4,2024-09-14T19:43:29Z,0,0,SalesforceCPQ_CPQStandardPerm,Salesforce CPQ License,2
5H1dM000007b99nSAA,2024-09-15,0PLdM000001KGJdWAO,2024-09-14T19:43:29Z,0,0,FieldServiceMobilePsl,Field Service Mobile,1
5H1dM000007b99oSAA,2024-09-15,0PLdM000001KGJWWA4,2024-09-14T19:43:29Z,0,0,SlackServiceUserPsl,Slack Service User,1
5H1dM000007b99pSAA,2024-09-15,0PLdM000001KGJcWAO,2024-09-14T19:43:29Z,0,0,FieldServiceSchedulingPsl,Field Service Scheduling,1
5H1dM000007b99qSAA,2024-09-15,0PLdM000001KGJjWAO,2024-09-14T19:43:29Z,0,0,InsightsBuilderPsl,Analytics Cloud Builder,0
5H1dM000007b99rSAA,2024-09-15,0PLdM000001KGJhWAO,2024-09-14T19:43:29Z,0,0,ContractsOrdersProductsPsl,Orders Platform,2
5H1dM000007b99sSAA,2024-09-15,0PLdM000001KGJoWAO,2024-09-14T19:43:29Z,0,0,FieldServiceStandard,Field Service Standard,0
5H1dM000007b99tSAA,2024-09-15,0PLdM000001KGJlWAO,2024-09-14T19:43:29Z,0,0,FieldServiceMobile,Field Service Mobile,0
5H1dM000007b99uSAA,2024-09-15,0PLdM000001KGJYWA4,2024-09-14T19:43:29Z,0,0,SalesforceAPIIntegrationPsl,Salesforce API Integration,1
5H1dM000007b99vSAA,2024-09-15,0PLdM000001KGJiWAO,2024-09-14T19:43:29Z,0,0,SalesConsoleUser,Sales Console User,2
5H1dM000007b99wSAA,2024-09-15,0PLdM000001KGJkWAO,2024-09-14T19:43:29Z,0,0,InsightsExplorerPsl,Analytics Cloud Explorer,0
5H1dM000007b9DBSAY,2024-09-15,0PLdM000001KGJaWAO,2024-09-14T19:43:29Z,0,0,EmbeddedServiceMessagingUserPsl,Messaging for In-App and Web User,5
5H1dM000007b9DCSAY,2024-09-15,0PLdM000001KGJRWA4,2024-09-14T19:43:29Z,0,0,B2BBuyerManagerPsl,B2B Buyer Manager Permission Set One Seat,20
5H1dM000007b9DDSAY,2024-09-15,0PLdM000001KGJeWAO,2024-09-14T19:43:29Z,0,0,FieldServiceDispatcherPsl,Field Service Dispatcher,1
5H1dM000007b9DESAY,2024-09-15,0PLdM000001KGJZWA4,2024-09-14T19:43:29Z,0,0,SalesEngagementBasicPsl,Sales Engagement Basic,100
