Id,ContentDocumentId,IsLatest,ContentUrl,ContentBodyId,VersionNumber,Title,Description,ReasonForChange,SharingOption,SharingPrivacy,PathOnClient,RatingCount,IsDeleted,ContentModifiedDate,ContentModifiedById,PositiveRatingCount,NegativeRatingCount,FeaturedContentBoost,FeaturedContentDate,OwnerId,CreatedById,CreatedDate,LastModifiedById,LastModifiedDate,SystemModstamp,TagCsv,FileType,PublishStatus,VersionData,ContentSize,FileExtension,FirstPublishLocationId,Origin,ContentLocation,TextPreview,ExternalDocumentInfo1,ExternalDocumentInfo2,ExternalDataSourceId,Checksum,IsMajorVersion,IsAssetEnabled,VersionDataUrl
068dM000004luUMQAY,069dM000006cajqQAA,True,,05TdM000005FH2YUAW,1,AuraDefinitionBundleInfo_Backup_2024-09-16.csv,,,A,N,AuraDefinitionBundleInfo_Backup_2024-09-16.csv,0,False,2024-09-16T10:01:53.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:01:53.000+0000,005dM000004WE3FQAW,2024-09-16T10:01:53.000+0000,2024-09-16T10:01:54.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004luUMQAY/VersionData,911,csv,005dM000004WE3FQAW,C,S,,,,,2b5ba0f5665a6753699066e1575da6ee,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004luUM
068dM000004luVuQAI,069dM000006capVQAQ,True,,05TdM000005FGPpUAO,1,ProcessDefinition_Backup_2024-09-16.csv,,,A,N,ProcessDefinition_Backup_2024-09-16.csv,0,False,2024-09-16T10:24:34.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:24:34.000+0000,005dM000004WE3FQAW,2024-09-16T10:24:34.000+0000,2024-09-16T10:24:34.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004luVuQAI/VersionData,505,csv,005dM000004WE3FQAW,C,S,,,,,8e2f289c3a62d67d44954629a20842bf,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004luVu
068dM000004lum2QAA,069dM000006cbG2QAI,True,,05TdM000005FJtuUAG,1,CronJobDetail_Backup_2024-09-16.csv,,,A,N,CronJobDetail_Backup_2024-09-16.csv,0,False,2024-09-16T10:08:43.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:08:43.000+0000,005dM000004WE3FQAW,2024-09-16T10:08:43.000+0000,2024-09-16T10:08:44.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lum2QAA/VersionData,90,csv,005dM000004WE3FQAW,C,S,,,,,f89aea52b354b1ec6b0c27b259ced851,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lum2
068dM000004luwbQAA,069dM000006cbLlQAI,True,,05TdM000005FHY1UAO,1,Organization_Backup_2024-09-16.csv,,,A,N,Organization_Backup_2024-09-16.csv,0,False,2024-09-16T10:21:42.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:21:42.000+0000,005dM000004WE3FQAW,2024-09-16T10:21:42.000+0000,2024-09-16T10:21:43.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004luwbQAA/VersionData,1547,csv,005dM000004WE3FQAW,C,S,,,,,712ae620d2a83f00e0474987a3a8095a,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004luwb
068dM000004luwcQAA,069dM000006cbLmQAI,True,,05TdM000005FHY2UAO,1,PipelineInspectionListView_Backup_2024-09-16.csv,,,A,N,PipelineInspectionListView_Backup_2024-09-16.csv,0,False,2024-09-16T10:23:21.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:23:21.000+0000,005dM000004WE3FQAW,2024-09-16T10:23:21.000+0000,2024-09-16T10:23:22.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004luwcQAA/VersionData,555,csv,005dM000004WE3FQAW,C,S,,,,,518808c01bc7a84fa34d382d6e83be93,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004luwc
068dM000004lvVCQAY,069dM000006cc8sQAA,True,,05TdM000005FI9qUAG,1,UserAppInfo_Backup_2024-09-16.csv,,,A,N,UserAppInfo_Backup_2024-09-16.csv,0,False,2024-09-16T10:30:57.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:30:57.000+0000,005dM000004WE3FQAW,2024-09-16T10:30:57.000+0000,2024-09-16T10:31:02.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lvVCQAY/VersionData,269,csv,005dM000004WE3FQAW,C,S,,,,,d9d9823f9572bcc90926a68fc67a0be6,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lvVC
068dM000004lvoYQAQ,069dM000006ccaIQAQ,True,,05TdM000005FIY5UAO,1,LightningUsageByAppTypeMetrics_Backup_2024-09-16.csv,,,A,N,LightningUsageByAppTypeMetrics_Backup_2024-09-16.csv,0,False,2024-09-16T10:17:44.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:17:44.000+0000,005dM000004WE3FQAW,2024-09-16T10:17:44.000+0000,2024-09-16T10:17:44.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lvoYQAQ/VersionData,2319,csv,005dM000004WE3FQAW,C,S,,,,,34b521ad2230eb95274464ebe9f13b26,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lvoY
068dM000004lw7DQAQ,069dM000006ccwBQAQ,True,,05TdM000005FIqkUAG,1,Properti__c_Backup_2024-09-16.csv,,,A,N,Properti__c_Backup_2024-09-16.csv,0,False,2024-09-16T10:26:08.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:26:08.000+0000,005dM000004WE3FQAW,2024-09-16T10:26:08.000+0000,2024-09-16T10:26:08.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lw7DQAQ/VersionData,317,csv,005dM000004WE3FQAW,C,S,,,,,9d940fe7f2102421d5305c016260a1f3,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lw7D
068dM000004lw7tQAA,069dM000006ccwrQAA,True,,05TdM000005FIszUAG,1,ActivePermSetLicenseMetric_Backup_2024-09-16.csv,,,A,N,ActivePermSetLicenseMetric_Backup_2024-09-16.csv,0,False,2024-09-16T09:55:05.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T09:55:05.000+0000,005dM000004WE3FQAW,2024-09-16T09:55:05.000+0000,2024-09-16T09:55:05.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lw7tQAA/VersionData,36007,csv,005dM000004WE3FQAW,C,S,,,,,03d18081d2b79720328310c75bde4de4,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lw7t
068dM000004lwFzQAI,069dM000006cdBQQAY,True,,05TdM000005FIzWUAW,1,DuplicateRule_Backup_2024-09-16.csv,,,A,N,DuplicateRule_Backup_2024-09-16.csv,0,False,2024-09-16T10:10:57.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:10:57.000+0000,005dM000004WE3FQAW,2024-09-16T10:10:57.000+0000,2024-09-16T10:10:58.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwFzQAI/VersionData,623,csv,005dM000004WE3FQAW,C,S,,,,,7bd793df5e515ce5b1bab56f1aa4ef60,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwFz
068dM000004lwSrQAI,069dM000006cdJRQAY,True,,05TdM000005FJAjUAO,1,ActiveFeatureLicenseMetric_Backup_2024-09-16.csv,,,A,N,ActiveFeatureLicenseMetric_Backup_2024-09-16.csv,0,False,2024-09-16T09:59:25.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T09:59:25.000+0000,005dM000004WE3FQAW,2024-09-16T09:59:25.000+0000,2024-09-16T09:59:25.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwSrQAI/VersionData,8784,csv,005dM000004WE3FQAW,C,S,,,,,23265fdb5ef2e5499dd455a981cb6243,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwSr
068dM000004lwUTQAY,069dM000006cdOHQAY,True,,05TdM000005FJHBUA4,1,ActivePermSetLicenseMetric_Backup_2024-09-16.csv,,,A,N,ActivePermSetLicenseMetric_Backup_2024-09-16.csv,0,False,2024-09-16T09:59:29.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T09:59:29.000+0000,005dM000004WE3FQAW,2024-09-16T09:59:29.000+0000,2024-09-16T09:59:30.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwUTQAY/VersionData,36007,csv,005dM000004WE3FQAW,C,S,,,,,03d18081d2b79720328310c75bde4de4,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwUT
068dM000004lwW5QAI,069dM000006cdPtQAI,True,,05TdM000005FJInUAO,1,ActiveProfileMetric_Backup_2024-09-16.csv,,,A,N,ActiveProfileMetric_Backup_2024-09-16.csv,0,False,2024-09-16T09:59:33.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T09:59:33.000+0000,005dM000004WE3FQAW,2024-09-16T09:59:33.000+0000,2024-09-16T09:59:33.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwW5QAI/VersionData,28038,csv,005dM000004WE3FQAW,C,S,,,,,154cd310dc875e94f061f16161e97aa9,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwW5
068dM000004lwkbQAA,069dM000006cdhdQAA,True,,05TdM000005FBOXUA4,1,AppDefinition_Backup_2024-09-16.csv,,,A,N,AppDefinition_Backup_2024-09-16.csv,0,False,2024-09-16T10:00:51.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:00:51.000+0000,005dM000004WE3FQAW,2024-09-16T10:00:51.000+0000,2024-09-16T10:00:52.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwkbQAA/VersionData,5455,csv,005dM000004WE3FQAW,C,S,,,,,97fe5c4cc5bf17ee50044faa3457b299,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwkb
068dM000004lwmDQAQ,069dM000006cdjFQAQ,True,,05TdM000005FJdlUAG,1,AppMenuItem_Backup_2024-09-16.csv,,,A,N,AppMenuItem_Backup_2024-09-16.csv,0,False,2024-09-16T10:00:54.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:00:54.000+0000,005dM000004WE3FQAW,2024-09-16T10:00:54.000+0000,2024-09-16T10:00:55.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwmDQAQ/VersionData,17798,csv,005dM000004WE3FQAW,C,S,,,,,b8c74718fd80522e5127abd275e57ef4,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwmD
068dM000004lwmEQAQ,069dM000006cdjGQAQ,True,,05TdM000005FJdnUAG,1,Translation_Backup_2024-09-16.csv,,,A,N,Translation_Backup_2024-09-16.csv,0,False,2024-09-16T10:30:40.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:30:40.000+0000,005dM000004WE3FQAW,2024-09-16T10:30:40.000+0000,2024-09-16T10:30:41.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwmEQAQ/VersionData,1238,csv,005dM000004WE3FQAW,C,S,,,,,e97b7383d190bb728e7fa1ef41a65ddc,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwmE
068dM000004lwuHQAQ,069dM000006cdmTQAQ,True,,05TdM000005FJgzUAG,1,AssignmentRule_Backup_2024-09-16.csv,,,A,N,AssignmentRule_Backup_2024-09-16.csv,0,False,2024-09-16T10:01:19.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:01:19.000+0000,005dM000004WE3FQAW,2024-09-16T10:01:19.000+0000,2024-09-16T10:01:20.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwuHQAQ/VersionData,336,csv,005dM000004WE3FQAW,C,S,,,,,100ae7beb5159acda1ddf73552b0d7cf,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwuH
068dM000004lwvtQAA,069dM000006cdsvQAA,True,,05TdM000005FJqfUAG,1,AuraDefinition_Backup_2024-09-16.csv,,,A,N,AuraDefinition_Backup_2024-09-16.csv,0,False,2024-09-16T10:01:41.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:01:41.000+0000,005dM000004WE3FQAW,2024-09-16T10:01:41.000+0000,2024-09-16T10:01:42.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwvtQAA/VersionData,12863,csv,005dM000004WE3FQAW,C,S,,,,,1223fc1cfd02e4f69243e66dbab83650,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwvt
068dM000004lwz7QAA,069dM000006cdw9QAA,True,,05TdM000005FJvVUAW,1,AuraDefinitionInfo_Backup_2024-09-16.csv,,,A,N,AuraDefinitionInfo_Backup_2024-09-16.csv,0,False,2024-09-16T10:01:56.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:01:56.000+0000,005dM000004WE3FQAW,2024-09-16T10:01:56.000+0000,2024-09-16T10:01:57.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwz7QAA/VersionData,6427,csv,005dM000004WE3FQAW,C,S,,,,,890a2359bd3c686e849de6ca350d9a1c,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwz7
068dM000004lwz8QAA,069dM000006cdwAQAQ,True,,05TdM000005FJvWUAW,1,AuthSession_Backup_2024-09-16.csv,,,A,N,AuthSession_Backup_2024-09-16.csv,0,False,2024-09-16T10:02:13.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:02:13.000+0000,005dM000004WE3FQAW,2024-09-16T10:02:13.000+0000,2024-09-16T10:02:13.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lwz8QAA/VersionData,1080,csv,005dM000004WE3FQAW,C,S,,,,,22e729336c028bf0500b80f4b7397b72,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lwz8
068dM000004lx7DQAQ,069dM000006ce7UQAQ,True,,05TdM000005FJ18UAG,1,FlowRecord_Backup_2024-09-16.csv,,,A,N,FlowRecord_Backup_2024-09-16.csv,0,False,2024-09-16T10:15:15.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:15:15.000+0000,005dM000004WE3FQAW,2024-09-16T10:15:15.000+0000,2024-09-16T10:15:16.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lx7DQAQ/VersionData,5244,csv,005dM000004WE3FQAW,C,S,,,,,1ad9d27b42291b497147096575ebf959,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lx7D
068dM000004lxIUQAY,069dM000006ceIkQAI,True,,05TdM000005FKGUUA4,1,CronTrigger_Backup_2024-09-16.csv,,,A,N,CronTrigger_Backup_2024-09-16.csv,0,False,2024-09-16T10:08:46.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:08:46.000+0000,005dM000004WE3FQAW,2024-09-16T10:08:46.000+0000,2024-09-16T10:08:47.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxIUQAY/VersionData,371,csv,005dM000004WE3FQAW,C,S,,,,,9267cc7dbfdc51aed7c439e4eaba9c73,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxIU
068dM000004lxIVQAY,069dM000006ceIlQAI,True,,05TdM000005FKGWUA4,1,LightningUsageByBrowserMetrics_Backup_2024-09-16.csv,,,A,N,LightningUsageByBrowserMetrics_Backup_2024-09-16.csv,0,False,2024-09-16T10:17:47.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:17:47.000+0000,005dM000004WE3FQAW,2024-09-16T10:17:47.000+0000,2024-09-16T10:17:47.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxIVQAY/VersionData,19949,csv,005dM000004WE3FQAW,C,S,,,,,1eeb3ae4aa3c0544e61f83ddbd731610,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxIV
068dM000004lxVNQAY,069dM000006ceLxQAI,True,,05TdM000005FHtkUAG,1,Calendar_Backup_2024-09-16.csv,,,A,N,Calendar_Backup_2024-09-16.csv,0,False,2024-09-16T10:04:08.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:04:08.000+0000,005dM000004WE3FQAW,2024-09-16T10:04:08.000+0000,2024-09-16T10:04:08.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxVNQAY/VersionData,2151,csv,005dM000004WE3FQAW,C,S,,,,,21798c75ffa6e022ff06c579d9e93bea,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxVN
068dM000004lxWzQAI,069dM000006ceVdQAI,True,,05TdM000005FBefUAG,1,ClientBrowser_Backup_2024-09-16.csv,,,A,N,ClientBrowser_Backup_2024-09-16.csv,0,False,2024-09-16T10:05:39.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:05:39.000+0000,005dM000004WE3FQAW,2024-09-16T10:05:39.000+0000,2024-09-16T10:05:39.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxWzQAI/VersionData,420,csv,005dM000004WE3FQAW,C,S,,,,,25d8a58778b726bff0cb998b7b8f5e86,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxWz
068dM000004lxdRQAQ,069dM000006cec5QAA,True,,05TdM000005FGb4UAG,1,Community_Backup_2024-09-16.csv,,,A,N,Community_Backup_2024-09-16.csv,0,False,2024-09-16T10:06:11.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:06:11.000+0000,005dM000004WE3FQAW,2024-09-16T10:06:11.000+0000,2024-09-16T10:06:11.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxdRQAQ/VersionData,239,csv,005dM000004WE3FQAW,C,S,,,,,ed3cc1a6597118aba151b0417d8e37aa,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxdR
068dM000004lxdSQAQ,069dM000006cec6QAA,True,,05TdM000005FGb6UAG,1,Lead_Backup_2024-09-16.csv,,,A,N,Lead_Backup_2024-09-16.csv,0,False,2024-09-16T10:17:17.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:17:17.000+0000,005dM000004WE3FQAW,2024-09-16T10:17:17.000+0000,2024-09-16T10:17:17.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxdSQAQ/VersionData,14981,csv,005dM000004WE3FQAW,C,S,,,,,a445f0620542300cabebe510e2182cc3,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxdS
068dM000004lxf3QAA,069dM000006cedhQAA,True,,05TdM000005FKYDUA4,1,ConnectedApplication_Backup_2024-09-16.csv,,,A,N,ConnectedApplication_Backup_2024-09-16.csv,0,False,2024-09-16T10:06:17.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:06:17.000+0000,005dM000004WE3FQAW,2024-09-16T10:06:17.000+0000,2024-09-16T10:06:17.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxf3QAA/VersionData,1737,csv,005dM000004WE3FQAW,C,S,,,,,a646ed971a4416d47eda34600893458a,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxf3
068dM000004lxiIQAQ,069dM000006cegwQAA,True,,05TdM000005FKhuUAG,1,ContentDocument_Backup_2024-09-16.csv,,,A,N,ContentDocument_Backup_2024-09-16.csv,0,False,2024-09-16T10:07:07.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:07:07.000+0000,005dM000004WE3FQAW,2024-09-16T10:07:07.000+0000,2024-09-16T10:07:08.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxiIQAQ/VersionData,7636,csv,005dM000004WE3FQAW,C,S,,,,,274f474156ce3ad79e9ea4cf616804d4,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxiI
068dM000004lxjtQAA,069dM000006ceiXQAQ,True,,05TdM000005FKWcUAO,1,ContentAsset_Backup_2024-09-16.csv,,,A,N,ContentAsset_Backup_2024-09-16.csv,0,False,2024-09-16T10:06:52.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:06:52.000+0000,005dM000004WE3FQAW,2024-09-16T10:06:52.000+0000,2024-09-16T10:06:53.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxjtQAA/VersionData,839,csv,005dM000004WE3FQAW,C,S,,,,,70e981053c5a6ddb495f001ba76bb7e6,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxjt
068dM000004lxlVQAQ,069dM000006cek9QAA,True,,05TdM000005FKl7UAG,1,ContentDistribution_Backup_2024-09-16.csv,,,A,N,ContentDistribution_Backup_2024-09-16.csv,0,False,2024-09-16T10:06:56.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:06:56.000+0000,005dM000004WE3FQAW,2024-09-16T10:06:56.000+0000,2024-09-16T10:06:57.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxlVQAQ/VersionData,882,csv,005dM000004WE3FQAW,C,S,,,,,9847c838715f713b37ed3b0961591b67,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxlV
068dM000004lxojQAA,069dM000006cenNQAQ,True,,05TdM000005FKwPUAW,1,ContentWorkspacePermission_Backup_2024-09-16.csv,,,A,N,ContentWorkspacePermission_Backup_2024-09-16.csv,0,False,2024-09-16T10:07:46.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:07:46.000+0000,005dM000004WE3FQAW,2024-09-16T10:07:46.000+0000,2024-09-16T10:07:47.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxojQAA/VersionData,1007,csv,005dM000004WE3FQAW,C,S,,,,,be6d349c27795c3c3ae477fdb72eb57e,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxoj
068dM000004lxuTQAQ,069dM000006cet7QAA,True,,05TdM000005FL2BUAW,1,PermissionSetTabSetting_Backup_2024-09-16.csv,,,A,N,PermissionSetTabSetting_Backup_2024-09-16.csv,0,False,2024-09-16T10:23:15.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:23:15.000+0000,005dM000004WE3FQAW,2024-09-16T10:23:15.000+0000,2024-09-16T10:23:16.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004lxuTQAQ/VersionData,116244,csv,005dM000004WE3FQAW,C,S,,,,,7ffec736b9a23e724f7693157d329797,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004lxuT
068dM000004ly01QAA,069dM000006ceyfQAA,True,,05TdM000005FL9JUAW,1,CspTrustedSite_Backup_2024-09-16.csv,,,A,N,CspTrustedSite_Backup_2024-09-16.csv,0,False,2024-09-16T10:09:00.000+0000,005dM000004WE3FQAW,0,0,,,005dM000004WE3FQAW,005dM000004WE3FQAW,2024-09-16T10:09:00.000+0000,005dM000004WE3FQAW,2024-09-16T10:09:00.000+0000,2024-09-16T10:09:01.000+0000,,CSV,R,/services/data/v59.0/sobjects/ContentVersion/068dM000004ly01QAA/VersionData,918,csv,005dM000004WE3FQAW,C,S,,,,,5902154434fe994d23cf16371a237625,True,False,https://mindful-narwhal-38mkxl-dev-ed.trailblaze.file.force.com/sfc/servlet.shepherd/version/download/068dM000004ly01
